time,latitude,longitude,location_id,location_name,sample_id,session_id,water_temperature,salinity,turbidity,ph,oxygen,oxygen_saturation,nitrogen,phosphorus,phosphate,silicate,nitrate_nitrite,ammonia,qa_comments
2021-09-01T18:41:00Z,20.86485,-156.67374,PLH,Lindsey Hale,PLH210901,93,26.8,35.4,4.07,8.07,5.96,91.1,172.16,9.78,3.15,297.1,3.98,2.33,
2021-09-01T18:59:00Z,20.86356,-156.67297,PLT,Lahaina Town,PLT210901,93,27.1,35.2,3.03,8.06,5.9,90.5,110.53,9.57,2.58,300.92,6.31,1.0,
2021-09-01T19:27:00Z,20.80986,-156.61369,OCO,Camp Olowalu,OCO210901,93,28.6,35.7,1.9,8.07,6.33,99.8,79.89,7.27,2.18,379.97,1.25,0.59,
2021-09-01T19:48:00Z,20.792747,-156.567326,OPP,Papalaua Pali,OPP210901,93,27.9,35.6,10.6,8.13,6.63,103.4,74.31,6.98,1.22,166.71,1.06,0.28,NH4 below detectable limit
2021-09-02T17:50:00Z,21.013058,-156.63834,RHL,Honolua,RHL210902,93,25.8,35.2,2.08,8.15,5.9,89.7,121.74,15.81,4.42,327.91,2.42,4.22,
2021-09-02T18:23:00Z,21.004056,-156.65894,RON,Oneloa,RON210902,93,26.2,35.5,1.48,8.18,6.7,101.4,92.33,9.39,1.37,184.87,4.08,1.38,
2021-09-02T18:47:00Z,20.998924,-156.666746,RFS,Kapalua Bay (Fleming S),RFS210902,93,26.7,35.5,2.93,8.1,6.37,97.4,94.79,21.3,4.41,219.72,13.01,1.84,
2021-09-02T19:12:00Z,20.982074,-156.673398,RKO,Ka'opala,RKO210902,93,26.7,34.9,8.22,8.09,5.79,88.3,120.1,11.92,6.15,607.45,46.89,4.24,
2021-09-02T19:29:00Z,20.976561,-156.678,RKV,Kahana Village,RKV210902,93,26.8,35.1,7.75,8.02,5.46,83.4,117.68,15.72,3.01,445.44,11.73,1.7,
2021-09-14T18:01:00Z,20.765132,-156.459344,NKN,Kalepolepo North,NKN210914,69,25.4,33.5,2.52,8.12,6.23,91.9,221.02,27.8,14.77,2096.42,121.74,3.87,
2021-09-14T18:18:00Z,20.755056,-156.459602,KWP,Waipuilani Park,KWP210914,69,24.7,33.0,18.17,8.05,5.86,85.2,136.98,14.02,8.96,1126.64,42.79,2.41,
2021-09-14T18:37:00Z,20.747334,-156.457881,KKS,Kihei South (Lipoa),KKS210914,69,25.4,34.0,17.63,8.07,5.99,88.8,160.13,12.67,9.07,880.4,66.51,3.28,
2021-09-14T19:06:00Z,20.730973,-156.45372,KKP,Kalama Park,KKP210914,69,26.1,35.3,8.89,8.11,6.33,95.6,108.09,12.4,6.86,279.89,20.38,4.11,
2021-09-15T18:50:00Z,20.727434,-156.450077,KCP,Cove Park,KCP210915,69,26.0,32.9,7.59,8.1,6.37,94.6,488.05,26.29,23.94,2405.42,355.0,14.77,
2021-09-15T19:47:00Z,20.645598,-156.443859,MMB,Maluaka Beach,MMB210915,69,27.3,35.4,1.01,8.15,6.29,97.1,113.45,10.27,4.88,306.51,31.28,0.72,
2021-09-15T20:05:00Z,20.618366,-156.437572,MAN,Ahihi North,MAN210915,69,26.8,35.5,1.21,8.16,NaN,NaN,92.25,9.82,4.66,158.09,2.63,2.68,DO QA'ed out; DO_sat QA'ed out
2021-09-15T20:25:00Z,20.6138,-156.436853,MAS,Ahihi South,MAS210915,69,26.7,35.6,0.91,8.15,6.65,101.6,88.27,7.98,4.67,125.11,5.14,5.9,
2021-09-16T17:50:00Z,20.790305,-156.510825,NMH,Maalaea Harbor,NMH210916,69,26.1,35.1,1.59,8.13,6.01,90.6,138.63,14.34,7.32,519.3,59.16,9.83,
2021-09-16T18:10:00Z,20.794917,-156.506735,NMC,Maalaea Condos,NMC210916,69,26.0,34.4,3.1,8.12,6.87,102.9,221.75,12.56,7.56,815.43,147.02,3.63,
2021-09-16T18:25:00Z,20.796414,-156.503198,NHP,Haycraft Park,NHP210916,69,26.3,34.8,8.92,8.09,6.57,99.1,171.59,10.56,6.74,607.27,102.44,2.51,
2021-09-16T18:55:00Z,20.794936,-156.485587,NKP,Kealia Pond,NKP210916,69,26.5,35.7,1.11,8.18,6.59,100.3,79.6,9.23,3.98,71.11,1.48,2.58,
2021-09-16T19:35:00Z,20.781403,-156.463176,NKC,Kihei Canoe Club,NKC210916,69,27.1,35.2,1.95,8.15,6.54,100.3,163.67,11.99,5.48,443.94,95.02,0.92,
2021-09-21T18:03:00Z,20.994222,-156.667417,RNS,Napili,RNS210921,94,25.0,34.7,2.65,8.13,6.49,95.6,111.83,22.32,11.57,668.39,28.38,2.47,
2021-09-21T18:32:00Z,20.967083,-156.68139,RPO,Pohaku,RPO210921,94,25.0,33.6,2.42,8.16,6.38,92.9,246.55,20.53,12.98,1257.78,169.84,4.23,
2021-09-21T18:50:00Z,20.949331,-156.691124,RKS,Kaanapali Shores,RKS210921,94,25.1,35.2,3.18,8.14,6.47,95.5,94.75,11.88,3.91,231.55,11.95,0.32,
2021-09-21T19:11:00Z,20.941269,-156.692439,RKT,Kahekili Two,RKT210921,94,25.6,35.4,1.54,8.2,6.59,98.3,75.74,9.94,3.8,225.88,1.83,1.26,
2021-09-21T19:35:00Z,20.910347,-156.689382,RCB,Canoe Beach,RCB210921,94,26.4,33.8,4.4,8.24,6.81,102.2,195.07,15.22,9.77,1258.96,112.62,2.24,
2021-09-21T19:48:00Z,20.904476,-156.685931,RWA,Wahikuli,RWA210921,94,26.6,34.4,2.14,8.21,6.46,97.6,135.39,22.52,6.24,809.07,21.91,1.38,
2021-09-22T18:10:00Z,20.86732,-156.67605,PFF,505 Front Street,PFF210922,94,25.6,35.1,13.5,8.11,6.08,90.6,98.67,14.19,8.03,559.19,5.45,2.46,
2021-09-22T18:32:00Z,20.86485,-156.67374,PLH,Lindsey Hale,PLH210922,94,25.9,34.7,14.8,8.12,5.99,89.7,125.57,11.78,6.04,948.84,10.63,2.44,
2021-09-22T18:52:00Z,20.86356,-156.67297,PLT,Lahaina Town,PLT210922,94,26.2,34.9,5.38,8.11,6.23,93.9,107.35,10.2,5.02,459.88,17.54,2.26,
2021-09-22T19:21:00Z,20.80986,-156.61369,OCO,Camp Olowalu,OCO210922,94,25.0,35.6,2.66,8.11,6.25,92.5,70.23,8.02,3.2,272.94,2.01,0.39,
2021-09-22T19:41:00Z,20.792747,-156.567326,OPP,Papalaua Pali,OPP210922,94,25.6,35.5,4.58,8.21,6.62,99.0,75.77,7.41,2.89,135.15,1.86,0.72,
2021-09-23T17:55:00Z,21.013058,-156.63834,RHL,Honolua,RHL210923,94,24.8,34.8,7.62,8.17,6.21,91.3,99.28,14.79,7.39,432.96,3.33,4.28,
2021-09-23T18:35:00Z,21.004056,-156.65894,RON,Oneloa,RON210923,94,25.4,35.6,1.12,8.21,6.55,97.7,74.18,8.58,3.32,108.03,3.39,0.28,NH4 below detectable limit
2021-09-23T19:00:00Z,20.998924,-156.666746,RFS,Kapalua Bay (Fleming S),RFS210923,94,25.6,35.1,2.42,8.14,6.38,95.2,128.84,20.17,12.61,687.84,44.27,1.61,
2021-09-23T19:27:00Z,20.982074,-156.673398,RKO,Ka'opala,RKO210923,94,25.5,34.6,7.99,8.11,6.22,92.6,125.87,11.97,9.93,679.09,50.44,2.07,
2021-09-23T19:45:00Z,20.976561,-156.678,RKV,Kahana Village,RKV210923,94,25.8,34.6,15.5,8.09,6.07,90.7,112.57,11.71,7.59,604.82,27.68,0.66,
2021-10-05T17:48:00Z,20.765132,-156.459344,NKN,Kalepolepo North,NKN211005,70,25.5,34.1,1.88,8.05,5.71,84.5,178.49,11.63,6.13,1446.9,90.37,0.66,
2021-10-05T18:08:00Z,20.755056,-156.459602,KWP,Waipuilani Park,KWP211005,70,25.0,34.3,5.5,8.05,5.71,83.9,100.16,27.21,12.94,582.88,7.93,1.62,
2021-10-05T18:25:00Z,20.747334,-156.457881,KKS,Kihei South (Lipoa),KKS211005,70,25.9,33.9,4.62,8.09,5.22,77.8,125.89,8.8,5.19,886.44,41.31,0.72,
2021-10-05T18:45:00Z,20.730973,-156.45372,KKP,Kalama Park,KKP211005,70,26.2,35.4,6.98,8.13,6.38,96.3,117.48,8.71,5.49,287.13,23.66,9.66,
2021-10-06T18:55:00Z,20.727434,-156.450077,KCP,Cove Park,KCP211006,70,26.3,33.2,11.51,8.09,6.39,95.2,871.74,37.29,36.38,4031.07,678.32,6.76,
2021-10-06T19:30:00Z,20.645598,-156.443859,MMB,Maluaka Beach,MMB211006,70,26.5,35.6,2.36,8.14,6.29,95.7,168.59,8.73,4.75,336.66,63.7,2.01,
2021-10-06T19:50:00Z,20.618366,-156.437572,MAN,Ahihi North,MAN211006,70,26.2,35.7,1.55,8.12,6.83,103.2,106.48,9.43,5.15,301.07,6.09,5.09,
2021-10-06T20:05:00Z,20.6138,-156.436853,MAS,Ahihi South,MAS211006,70,26.0,35.5,2.15,8.14,6.51,98.3,119.85,11.99,7.7,497.56,18.34,3.52,
2021-10-07T17:55:00Z,20.790305,-156.510825,NMH,Maalaea Harbor,NMH211007,70,24.6,35.4,1.1,8.1,6.09,89.3,153.6,11.99,6.46,448.21,62.0,7.48,
2021-10-07T18:15:00Z,20.794917,-156.506735,NMC,Maalaea Condos,NMC211007,70,24.9,34.7,3.64,8.13,7.38,108.3,176.09,10.53,5.08,538.94,76.75,3.93,
2021-10-07T18:45:00Z,20.796414,-156.503198,NHP,Haycraft Park,NHP211007,70,24.9,35.3,4.1,8.12,6.73,99.1,153.34,10.45,4.17,396.57,57.17,1.76,
2021-10-07T19:10:00Z,20.794936,-156.485587,NKP,Kealia Pond,NKP211007,70,25.0,35.9,1.19,8.18,6.72,99.5,86.87,6.57,2.08,63.11,0.86,0.28,NH4 below detectable limit
2021-10-07T19:34:00Z,20.781403,-156.463176,NKC,Kihei Canoe Club,NKC211007,70,27.3,35.4,3.23,8.14,6.63,101.9,186.36,8.67,3.68,446.04,105.17,0.64,
2021-10-12T18:03:00Z,20.994222,-156.667417,RNS,Napili,RNS211012,95,25.7,34.9,1.72,8.14,6.58,99.1,226.52,13.21,5.63,375.38,8.33,9.36,
2021-10-12T18:40:00Z,20.967083,-156.68139,RPO,Pohaku,RPO211012,95,26.3,35.1,8.14,8.15,6.32,96.4,176.86,13.3,5.25,458.5,37.5,4.91,
2021-10-12T19:04:00Z,20.949331,-156.691124,RKS,Kaanapali Shores,RKS211012,95,26.1,35.3,4.17,8.16,6.61,100.6,98.14,10.0,2.94,174.44,2.25,0.3,
2021-10-12T19:28:00Z,20.941269,-156.692439,RKT,Kahekili Two,RKT211012,95,26.9,35.4,1.12,8.21,6.49,100.0,100.94,13.84,4.54,171.8,3.4,1.18,
2021-10-12T19:50:00Z,20.910347,-156.689382,RCB,Canoe Beach,RCB211012,95,27.3,35.0,8.05,8.22,6.63,102.6,102.34,12.58,4.66,206.74,7.58,2.82,
2021-10-12T20:17:00Z,20.904476,-156.685931,RWA,Wahikuli,RWA211012,95,27.5,35.6,2.61,8.22,6.51,101.4,117.58,10.62,3.33,177.04,1.27,0.44,
2021-10-13T18:15:00Z,20.86732,-156.67605,PFF,505 Front Street,PFF211013,95,26.9,35.5,4.93,8.11,6.11,94.0,88.72,9.07,3.88,185.13,0.61,0.28,NH4 below detectable limit
2021-10-13T18:45:00Z,20.86485,-156.67374,PLH,Lindsey Hale,PLH211013,95,27.2,35.5,9.82,8.11,6.24,96.8,100.3,12.02,5.41,294.35,2.86,1.5,
2021-10-13T19:00:00Z,20.86356,-156.67297,PLT,Lahaina Town,PLT211013,95,27.2,35.0,20.43,8.08,5.71,88.2,125.38,13.91,7.74,476.86,17.35,4.95,
2021-10-13T19:33:00Z,20.80986,-156.61369,OCO,Camp Olowalu,OCO211013,95,26.1,35.6,3.74,8.14,6.42,97.6,77.08,14.63,6.12,248.45,2.95,0.56,
2021-10-13T19:47:00Z,20.792747,-156.567326,OPP,Papalaua Pali,OPP211013,95,26.6,35.8,2.89,8.22,6.66,102.2,83.91,10.56,3.79,461.39,1.76,0.32,
2021-10-14T17:50:00Z,21.013058,-156.63834,RHL,Honolua,RHL211014,95,25.5,34.8,0.78,8.18,6.02,90.1,92.55,16.05,5.85,259.13,1.63,2.59,
2021-10-14T18:25:00Z,21.004056,-156.65894,RON,Oneloa,RON211014,95,25.8,35.5,1.22,8.22,6.72,101.8,78.44,7.78,2.93,125.11,2.08,0.28,NH4 below detectable limit
2021-10-14T18:49:00Z,20.998924,-156.666746,RFS,Kapalua Bay (Fleming S),RFS211014,95,25.8,34.5,1.95,8.13,6.52,98.1,156.92,17.38,13.35,856.31,68.83,2.14,
2021-10-14T19:17:00Z,20.982074,-156.673398,RKO,Ka'opala,RKO211014,95,26.0,35.1,9.19,8.14,6.28,95.0,122.99,13.19,8.8,463.3,43.95,2.25,
2021-10-14T19:35:00Z,20.976561,-156.678,RKV,Kahana Village,RKV211014,95,25.4,34.8,12.1,8.13,6.88,102.9,101.72,10.23,6.7,472.48,7.31,1.18,
2021-10-26T17:52:00Z,20.765132,-156.459344,NKN,Kalepolepo North,NKN211026,71,25.7,35.4,1.14,8.14,5.62,84.0,152.37,8.28,4.71,348.99,29.34,5.07,
2021-10-26T18:11:00Z,20.755056,-156.459602,KWP,Waipuilani Park,KWP211026,71,23.9,34.1,12.33,8.04,5.91,85.2,145.48,10.38,7.17,600.92,17.02,4.47,
2021-10-26T18:26:00Z,20.747334,-156.457881,KKS,Kihei South (Lipoa),KKS211026,71,25.0,34.0,6.48,8.11,5.4,79.3,119.25,8.21,4.9,718.17,29.77,2.03,
2021-10-26T18:42:00Z,20.730973,-156.45372,KKP,Kalama Park,KKP211026,71,24.7,34.5,4.6,8.16,6.09,89.3,126.32,12.48,6.49,372.87,30.43,3.35,
2021-10-27T18:30:00Z,20.727434,-156.450077,KCP,Cove Park,KCP211027,71,26.3,34.9,2.74,8.15,6.01,90.4,261.67,16.57,15.56,775.64,147.02,12.1,
2021-10-27T18:55:00Z,20.645598,-156.443859,MMB,Maluaka Beach,MMB211027,71,26.7,35.8,0.6,8.19,6.37,97.0,104.57,8.71,5.32,585.59,9.57,2.3,
2021-10-27T19:20:00Z,20.618366,-156.437572,MAN,Ahihi North,MAN211027,71,26.5,35.8,0.67,8.17,6.71,102.0,106.87,8.95,3.96,126.88,2.82,3.36,
2021-10-27T19:40:00Z,20.6138,-156.436853,MAS,Ahihi South,MAS211027,71,26.5,35.8,0.61,8.18,6.38,96.9,108.63,8.32,3.19,58.41,4.22,2.53,
2021-10-28T17:45:00Z,20.790305,-156.510825,NMH,Maalaea Harbor,NMH211028,71,25.4,35.1,0.89,8.14,5.95,88.2,164.37,12.74,8.94,506.3,68.75,12.33,
2021-10-28T18:10:00Z,20.794917,-156.506735,NMC,Maalaea Condos,NMC211028,71,25.4,34.4,2.01,8.06,6.75,100.1,264.75,9.68,7.45,637.12,165.57,5.92,
2021-10-28T18:25:00Z,20.796414,-156.503198,NHP,Haycraft Park,NHP211028,71,26.0,35.7,14.87,8.16,6.54,98.5,111.35,9.98,4.85,162.76,17.94,7.06,
2021-10-28T18:50:00Z,20.794936,-156.485587,NKP,Kealia Pond,NKP211028,71,26.2,36.0,0.63,8.2,6.52,98.9,92.38,7.57,3.68,51.01,2.01,1.13,
2021-10-28T19:10:00Z,20.781403,-156.463176,NKC,Kihei Canoe Club,NKC211028,71,26.5,35.4,2.22,8.17,6.48,98.3,154.87,12.44,6.58,338.27,64.54,1.68,
2021-11-02T18:10:00Z,20.994222,-156.667417,RNS,Napili,RNS211102,96,26.2,35.3,1.42,8.22,6.65,101.5,107.24,9.83,4.33,204.88,8.86,8.98,
2021-11-02T18:44:00Z,20.967083,-156.68139,RPO,Pohaku,RPO211102,96,26.0,33.3,7.69,8.2,6.72,101.1,306.78,27.56,14.77,1733.76,212.52,3.29,
2021-11-02T19:08:00Z,20.949331,-156.691124,RKS,Kaanapali Shores,RKS211102,96,26.8,35.5,3.48,8.21,6.64,102.3,88.66,18.84,4.64,79.91,3.43,3.29,
2021-11-02T19:34:00Z,20.941269,-156.692439,RKT,Kahekili Two,RKT211102,96,26.5,35.3,7.63,8.2,6.65,102.1,94.87,8.65,4.66,121.11,2.76,2.78,
2021-11-02T20:00:00Z,20.910347,-156.689382,RCB,Canoe Beach,RCB211102,96,26.5,34.7,2.85,8.21,6.68,101.9,130.18,12.28,6.3,504.5,37.71,5.1,
2021-11-02T20:22:00Z,20.904476,-156.685931,RWA,Wahikuli,RWA211102,96,26.7,34.3,2.66,8.19,6.51,100.4,95.91,13.82,9.26,684.54,15.77,2.9,
2021-11-03T18:15:00Z,20.86732,-156.67605,PFF,505 Front Street,PFF211103,96,26.2,34.4,0.84,8.07,6.18,93.4,138.52,9.2,6.29,420.38,2.45,2.76,
2021-11-03T18:42:00Z,20.86485,-156.67374,PLH,Lindsey Hale,PLH211103,96,26.4,35.0,3.19,8.12,6.02,91.7,117.9,12.72,6.42,307.0,6.26,5.42,
2021-11-03T19:01:00Z,20.86356,-156.67297,PLT,Lahaina Town,PLT211103,96,26.5,35.1,2.53,8.13,6.17,94.1,91.4,12.29,6.05,230.36,4.26,2.17,
2021-11-03T19:36:00Z,20.80986,-156.61369,OCO,Camp Olowalu,OCO211103,96,28.8,35.3,0.97,8.1,6.23,97.2,104.07,7.55,2.87,250.81,2.61,2.13,
2021-11-03T19:54:00Z,20.792747,-156.567326,OPP,Papalaua Pali,OPP211103,96,27.6,35.4,3.06,8.16,6.59,102.5,82.9,7.77,2.27,89.23,1.41,0.75,
2021-11-04T18:00:00Z,21.013058,-156.63834,RHL,Honolua,RHL211104,96,24.9,34.7,16.63,8.16,6.59,98.0,104.63,21.99,10.86,373.04,6.04,7.0,
2021-11-04T18:40:00Z,21.004056,-156.65894,RON,Oneloa,RON211104,96,26.1,35.4,1.38,8.2,6.69,102.1,85.32,15.07,4.76,70.58,2.6,0.99,
2021-11-04T19:05:00Z,20.998924,-156.666746,RFS,Kapalua Bay (Fleming S),RFS211104,96,26.3,35.0,3.57,8.17,6.71,102.7,108.13,17.16,10.28,453.06,30.5,2.95,
2021-11-04T19:35:00Z,20.982074,-156.673398,RKO,Ka'opala,RKO211104,96,25.7,34.8,17.07,8.14,6.7,101.3,130.2,16.86,11.2,489.96,46.61,2.96,
2021-11-04T19:55:00Z,20.976561,-156.678,RKV,Kahana Village,RKV211104,96,26.3,35.3,4.08,8.26,7.16,109.5,82.64,15.97,7.48,300.13,8.06,1.34,
2021-11-16T18:00:00Z,20.765132,-156.459344,NKN,Kalepolepo North,NKN211116,72,25.9,33.7,1.94,8.11,5.88,87.2,165.33,12.21,8.92,1138.55,87.39,4.58,
2021-11-16T18:18:00Z,20.755056,-156.459602,KWP,Waipuilani Park,KWP211116,72,25.4,32.7,12.53,8.05,5.99,88.1,148.94,11.87,9.26,1005.58,35.65,17.91,
2021-11-16T18:39:00Z,20.747334,-156.457881,KKS,Kihei South (Lipoa),KKS211116,72,26.3,33.5,4.86,8.06,5.77,86.1,154.41,11.63,7.72,653.42,59.51,6.53,
2021-11-16T18:55:00Z,20.730973,-156.45372,KKP,Kalama Park,KKP211116,72,26.0,34.6,4.83,8.12,6.49,97.4,137.18,12.22,6.85,352.85,52.22,6.38,
2021-11-17T18:30:00Z,20.727434,-156.450077,KCP,Cove Park,KCP211117,72,26.5,32.3,3.0,8.08,5.99,89.2,561.19,28.74,27.29,2660.38,403.75,19.59,
2021-11-17T19:10:00Z,20.645598,-156.443859,MMB,Maluaka Beach,MMB211117,72,26.7,35.2,0.63,8.16,6.51,99.0,210.88,31.58,21.49,289.49,16.18,81.74,
2021-11-17T19:20:00Z,20.618366,-156.437572,MAN,Ahihi North,MAN211117,72,26.8,34.6,2.51,8.12,7.62,115.6,107.32,11.62,8.54,673.37,16.33,4.93,
2021-11-17T19:42:00Z,20.6138,-156.436853,MAS,Ahihi South,MAS211117,72,26.9,34.4,0.84,8.09,6.54,99.4,102.86,13.79,11.0,1596.17,23.21,8.29,
2021-11-18T17:50:00Z,20.790305,-156.510825,NMH,Maalaea Harbor,NMH211118,72,26.2,34.9,0.72,8.12,6.04,90.8,125.62,10.61,5.63,365.61,41.11,13.2,
2021-11-18T18:10:00Z,20.794917,-156.506735,NMC,Maalaea Condos,NMC211118,72,26.3,34.3,0.95,8.07,6.77,101.7,190.17,11.41,6.31,507.53,106.05,6.16,
2021-11-18T18:30:00Z,20.796414,-156.503198,NHP,Haycraft Park,NHP211118,72,26.5,34.6,3.74,8.12,6.42,97.0,234.69,14.23,5.9,516.5,92.96,23.61,
2021-11-18T18:50:00Z,20.794936,-156.485587,NKP,Kealia Pond,NKP211118,72,26.1,35.4,0.62,8.17,6.63,99.9,99.88,9.44,4.36,1058.47,2.32,7.78,
2021-11-18T19:10:00Z,20.781403,-156.463176,NKC,Kihei Canoe Club,NKC211118,72,26.7,34.7,1.55,8.14,6.56,99.5,207.88,11.22,4.36,474.06,145.53,2.0,
2021-11-30T18:10:00Z,20.994222,-156.667417,RNS,Napili,RNS211130,97,24.9,35.1,1.77,8.15,6.74,99.5,101.14,10.81,6.4,363.12,16.82,2.17,
2021-11-30T18:42:00Z,20.967083,-156.68139,RPO,Pohaku,RPO211130,97,24.9,33.3,6.01,8.15,6.7,98.1,335.69,14.99,14.65,2190.62,256.69,2.21,
2021-11-30T19:05:00Z,20.949331,-156.691124,RKS,Kaanapali Shores,RKS211130,97,24.8,35.1,1.77,8.13,6.94,102.9,97.48,10.69,5.13,345.37,3.92,0.99,
2021-11-30T19:36:00Z,20.941269,-156.692439,RKT,Kahekili Two,RKT211130,97,25.5,35.6,2.19,8.18,6.75,101.1,94.28,9.47,3.95,118.72,5.29,0.75,
2021-11-30T20:04:00Z,20.910347,-156.689382,RCB,Canoe Beach,RCB211130,97,26.5,35.3,2.17,8.17,6.67,101.4,106.53,11.85,5.15,374.98,24.57,2.96,
2021-11-30T20:29:00Z,20.904476,-156.685931,RWA,Wahikuli,RWA211130,97,26.3,35.1,1.4,8.19,6.69,101.6,99.06,11.93,4.9,515.5,11.73,0.51,
2021-12-01T18:11:00Z,20.86732,-156.67605,PFF,505 Front Street,PFF211201,97,25.7,35.3,2.65,8.06,5.84,87.6,85.04,10.84,6.7,505.9,3.32,2.75,
2021-12-01T18:39:00Z,20.86485,-156.67374,PLH,Lindsey Hale,PLH211201,97,25.6,34.8,14.27,8.06,5.41,80.8,113.23,11.12,5.57,408.82,13.25,4.18,
2021-12-01T19:00:00Z,20.86356,-156.67297,PLT,Lahaina Town,PLT211201,97,25.8,35.0,5.88,8.07,5.49,82.4,98.88,14.95,8.21,477.27,12.72,5.91,
2021-12-01T19:27:00Z,20.80986,-156.61369,OCO,Camp Olowalu,OCO211201,97,25.8,35.5,1.38,8.1,6.35,95.5,97.48,7.7,2.32,271.68,3.09,1.93,
2021-12-01T19:45:00Z,20.792747,-156.567326,OPP,Papalaua Pali,OPP211201,97,25.9,35.8,6.1,8.2,7.06,106.6,87.07,16.87,7.6,110.09,1.18,1.38,
2021-12-02T17:55:00Z,21.013058,-156.63834,RHL,Honolua,RHL211202,97,24.2,34.2,6.2,8.19,6.59,95.5,102.3,18.2,7.27,358.01,3.94,2.86,
2021-12-02T18:32:00Z,21.004056,-156.65894,RON,Oneloa,RON211202,97,25.6,35.6,0.7,8.2,6.74,101.1,114.98,31.76,14.54,68.37,2.55,4.1,
2021-12-02T19:00:00Z,20.998924,-156.666746,RFS,Kapalua Bay (Fleming S),RFS211202,97,25.6,35.1,3.17,8.12,6.67,99.6,141.72,19.02,14.68,862.66,65.68,1.56,
2021-12-02T19:28:00Z,20.982074,-156.673398,RKO,Ka'opala,RKO211202,97,25.1,34.7,5.22,8.1,6.41,94.7,138.43,13.54,10.79,673.48,53.12,2.78,
2021-12-02T19:46:00Z,20.976561,-156.678,RKV,Kahana Village,RKV211202,97,25.6,34.9,5.17,8.14,6.87,102.2,98.62,12.9,8.76,575.92,20.84,0.28,NH4 below detectable limit
2021-12-14T18:03:00Z,20.765132,-156.459344,NKN,Kalepolepo North,NKN211214,73,24.6,32.2,46.0,8.11,6.26,89.9,272.51,17.01,11.3,1415.44,145.15,16.2,
2021-12-14T18:22:00Z,20.755056,-156.459602,KWP,Waipuilani Park,KWP211214,73,24.4,33.3,41.8,8.03,5.92,85.4,273.08,15.92,14.12,1076.34,114.42,35.19,
2021-12-14T18:38:00Z,20.747334,-156.457881,KKS,Kihei South (Lipoa),KKS211214,73,24.9,30.1,6.58,8.0,5.67,81.0,377.79,30.44,28.02,2581.99,247.03,26.2,
2021-12-14T18:51:00Z,20.730973,-156.45372,KKP,Kalama Park,KKP211214,73,24.9,35.0,4.78,8.14,NaN,NaN,147.35,11.16,8.84,433.37,59.77,8.07,DO QA'ed out; DO_sat QA'ed out
2021-12-15T18:45:00Z,20.727434,-156.450077,KCP,Cove Park,KCP211215,73,25.2,33.6,3.74,8.1,5.58,81.8,397.09,22.37,20.19,1974.8,271.31,16.99,
2021-12-15T19:19:00Z,20.645598,-156.443859,MMB,Maluaka Beach,MMB211215,73,24.9,35.0,1.91,8.14,6.55,96.3,264.41,9.25,7.82,574.21,162.66,9.22,
2021-12-15T19:40:00Z,20.618366,-156.437572,MAN,Ahihi North,MAN211215,73,25.1,35.0,1.93,8.12,7.59,111.9,118.68,9.32,7.11,499.49,18.55,7.69,
2021-12-15T20:03:00Z,20.6138,-156.436853,MAS,Ahihi South,MAS211215,73,25.6,35.0,1.12,8.09,6.5,96.8,110.35,8.76,5.95,297.35,20.57,6.04,
2021-12-16T17:55:00Z,20.790305,-156.510825,NMH,Maalaea Harbor,NMH211216,73,24.6,35.5,1.29,8.13,6.12,89.7,128.41,8.05,4.76,335.5,45.3,8.45,
2021-12-16T18:20:00Z,20.794917,-156.506735,NMC,Maalaea Condos,NMC211216,73,24.3,33.9,4.65,8.04,6.9,99.7,304.73,8.53,8.32,891.08,214.77,5.01,
2021-12-16T18:35:00Z,20.796414,-156.503198,NHP,Haycraft Park,NHP211216,73,24.7,35.0,4.99,8.13,6.61,97.0,164.13,8.89,6.64,492.14,84.32,3.54,
2021-12-16T18:55:00Z,20.794936,-156.485587,NKP,Kealia Pond,NKP211216,73,24.8,36.0,0.9,8.21,6.76,99.9,89.12,7.11,1.21,55.48,1.61,2.41,
2021-12-16T19:20:00Z,20.781403,-156.463176,NKC,Kihei Canoe Club,NKC211216,73,25.6,34.6,13.2,8.12,6.55,97.3,351.84,10.38,7.59,814.44,251.79,3.47,
2021-12-28T18:25:00Z,20.994222,-156.667417,RNS,Napili,RNS211228,98,23.1,35.1,1.05,8.06,6.93,99.4,81.73,9.96,6.38,384.43,10.81,1.83,
2021-12-28T19:22:00Z,20.967083,-156.68139,RPO,Pohaku,RPO211228,98,23.7,33.7,7.05,8.13,7.05,101.3,234.62,16.5,16.0,1914.53,157.28,2.99,
2021-12-28T19:47:00Z,20.949331,-156.691124,RKS,Kaanapali Shores,RKS211228,98,23.9,35.2,3.81,8.13,6.96,101.4,78.64,22.49,12.67,186.48,2.56,1.09,
2021-12-28T20:17:00Z,20.941269,-156.692439,RKT,Kahekili Two,RKT211228,98,24.5,35.4,2.34,8.14,6.99,103.0,79.33,9.1,4.56,119.81,3.69,1.01,
2021-12-28T20:37:00Z,20.910347,-156.689382,RCB,Canoe Beach,RCB211228,98,25.1,34.7,1.48,8.15,6.95,103.3,138.1,9.51,7.21,698.16,62.8,2.35,
2021-12-28T20:55:00Z,20.904476,-156.685931,RWA,Wahikuli,RWA211228,98,25.2,34.8,5.42,8.15,6.82,101.5,87.11,19.21,13.75,641.74,13.99,0.28,NH4 below detectable limit
